Question Label,Concept UUID,Answer Label,Source Form,Concept Type
Same reconstitution syringe used for reconstituting different vaccines?,5a8912b2-4f24-4bf1-b17e-a92ae7961eb3,Same reconstitution syringe used for reconstituting different vaccines?,aefi-investigation-form.json,Main Question Concept
Same reconstitution syringe used for reconstituting different vaccines?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,aefi-investigation-form.json,Answer Option
Same reconstitution syringe used for reconstituting different vaccines?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,aefi-investigation-form.json,Answer Option
Separate reconstitution syringe for each vaccine vial?,75f1ecd9-0fe7-4922-82f1-9eabf1f556fc,Separate reconstitution syringe for each vaccine vial?,aefi-investigation-form.json,Main Question Concept
Separate reconstitution syringe for each vaccine vial?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,aefi-investigation-form.json,Answer Option
Separate reconstitution syringe for each vaccine vial?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,aefi-investigation-form.json,Answer Option
Separate reconstitution syringe for each vaccination?,21dc373d-2aa4-4a1d-bf0a-0b0f36a6d3ac,Separate reconstitution syringe for each vaccination?,aefi-investigation-form.json,Main Question Concept
Separate reconstitution syringe for each vaccination?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,aefi-investigation-form.json,Answer Option
Separate reconstitution syringe for each vaccination?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,aefi-investigation-form.json,Answer Option
Are the vaccines and diluents used the same as those recommended by the manufacturer?,e1771a3e-a084-424b-b86e-644649ca227,Are the vaccines and diluents used the same as those recommended by the manufacturer?,aefi-investigation-form.json,Main Question Concept
Are the vaccines and diluents used the same as those recommended by the manufacturer?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,aefi-investigation-form.json,Answer Option
Are the vaccines and diluents used the same as those recommended by the manufacturer?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,aefi-investigation-form.json,Answer Option
Specific key findings/additional observations and comments,160531AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Specific key findings/additional observations and comments,aefi-investigation-form.json,Main Question Concept
Cold chain and transport practices,aefi-cold-chain-practices,Cold chain and transport practices,aefi-investigation-form.json,Main Question Concept
Community investigation findings (interviews with parents/others),aefi-community-findings,Community investigation findings (interviews with parents/others),aefi-investigation-form.json,Main Question Concept
1. How often do you have a drink containing alcohol?,159449AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1. How often do you have a drink containing alcohol?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
1. How often do you have a drink containing alcohol?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
1. How often do you have a drink containing alcohol?,1091AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly or less,alcohol-abuse-screening-tool-audit.json,Answer Option
1. How often do you have a drink containing alcohol?,1092AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2 to 4 times a month,alcohol-abuse-screening-tool-audit.json,Answer Option
1. How often do you have a drink containing alcohol?,1093AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2 to 3 times a week,alcohol-abuse-screening-tool-audit.json,Answer Option
1. How often do you have a drink containing alcohol?,1094AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,4 or More Times a Week,alcohol-abuse-screening-tool-audit.json,Answer Option
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,f79efcfe-883f-44e2-83cd-9befcbbe416a,2. How many drinks containing alcohol do you have on a typical day when you are drinking?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,e76016cf-2f6e-4589-9d93-59e9d2776531,1 or 2,alcohol-abuse-screening-tool-audit.json,Answer Option
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,c826b2b6-cad6-4924-ab85-91767d2bc7c0,3 or 4,alcohol-abuse-screening-tool-audit.json,Answer Option
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,81268840-c9a4-4150-8cf2-7695f0854709,5 or 6,alcohol-abuse-screening-tool-audit.json,Answer Option
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,87c76e0e-556a-4a2f-9fa9-61563a678090,7 to 8 or 9,alcohol-abuse-screening-tool-audit.json,Answer Option
2. How many drinks containing alcohol do you have on a typical day when you are drinking?,5605b09e-66b1-408d-a2b7-5eaced63ed61,10 or more,alcohol-abuse-screening-tool-audit.json,Answer Option
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,0dded6ef-b7c4-415c-a1dd-ed3c4949c6c4,3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
3. How often do you have six or more drinks on one occasion? Skip to Q 9 and 10 if total Score for 2 and 3 = 0?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
4. How often during the last year have you found that you were not able to stop drinking once you had started?,b2a2fd6e-5bb4-4487-bae6-1d1697528aba,4. How often during the last year have you found that you were not able to stop drinking once you had started?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
4. How often during the last year have you found that you were not able to stop drinking once you had started?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
4. How often during the last year have you found that you were not able to stop drinking once you had started?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
4. How often during the last year have you found that you were not able to stop drinking once you had started?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
4. How often during the last year have you found that you were not able to stop drinking once you had started?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
4. How often during the last year have you found that you were not able to stop drinking once you had started?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,53f8b152-0c0e-4244-9e20-cc6615f6c9c5,5. How often during the last year have you failed to do what was normally expected from you because of drinking?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
5. How often during the last year have you failed to do what was normally expected from you because of drinking?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,972fd823-65fb-4d5a-933d-86027918ad5c,6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
6. How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,c0c49bef-76f8-4178-9c17-31ae942b5d89,7. How often during the last year have you had a feeling of guilt or remorse after drinking?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
7. How often during the last year have you had a feeling of guilt or remorse after drinking?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,19817099-ec89-4b25-bb5d-b0409f5d57f1,8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,1090AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Never,alcohol-abuse-screening-tool-audit.json,Answer Option
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,1097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Less than monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,1098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Monthly,alcohol-abuse-screening-tool-audit.json,Answer Option
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,1099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Weekly,alcohol-abuse-screening-tool-audit.json,Answer Option
8. How often during the last year have you been unable to remember what happened the night before because you had been drinking?,1100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Daily or almost daily,alcohol-abuse-screening-tool-audit.json,Answer Option
9. Have you or someone else been injured as a result of your drinking?,1cdb2cd1-6557-48cc-b893-b7dcddcc4649,9. Have you or someone else been injured as a result of your drinking?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
9. Have you or someone else been injured as a result of your drinking?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,alcohol-abuse-screening-tool-audit.json,Answer Option
9. Have you or someone else been injured as a result of your drinking?,af005c0b-39f0-482c-9d76-df1ee80eec0f,yes but not in last year,alcohol-abuse-screening-tool-audit.json,Answer Option
9. Have you or someone else been injured as a result of your drinking?,2325c16f-8333-415c-9af9-17c2e135831c,yes during this year,alcohol-abuse-screening-tool-audit.json,Answer Option
10. Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,8f5d50a3-12a5-4f84-a0ac-34cfa9a4e416,10. Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,alcohol-abuse-screening-tool-audit.json,Main Question Concept
10. Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,alcohol-abuse-screening-tool-audit.json,Answer Option
10. Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,af005c0b-39f0-482c-9d76-df1ee80eec0f,yes but not in last year,alcohol-abuse-screening-tool-audit.json,Answer Option
10. Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,2325c16f-8333-415c-9af9-17c2e135831c,yes during this year,alcohol-abuse-screening-tool-audit.json,Answer Option
"11. Record total of specific items here If total over 8, alcohol use disorder likely. Please refer to alcohol disorder treatment programs.",160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"11. Record total of specific items here If total over 8, alcohol use disorder likely. Please refer to alcohol disorder treatment programs.",alcohol-abuse-screening-tool-audit.json,Main Question Concept
Remarks.,163042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Remarks.,alcohol-abuse-screening-tool-audit.json,Main Question Concept
"1. During the past 12 months, did you drink any alcohol (more than a few sips)?",166680AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"1. During the past 12 months, did you drink any alcohol (more than a few sips)?",alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Main Question Concept
"1. During the past 12 months, did you drink any alcohol (more than a few sips)?",1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
"1. During the past 12 months, did you drink any alcohol (more than a few sips)?",1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
"2. During the past 12 months, did you smoke any marijuana?",152722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"2. During the past 12 months, did you smoke any marijuana?",alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Main Question Concept
"2. During the past 12 months, did you smoke any marijuana?",1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
"2. During the past 12 months, did you smoke any marijuana?",1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
"3. During the past 12 months, did you use anything else to get high?",160660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"3. During the past 12 months, did you use anything else to get high?",alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Main Question Concept
"3. During the past 12 months, did you use anything else to get high?",1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
"3. During the past 12 months, did you use anything else to get high?",1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Answer Option
CAGE-AID Screening Questions for Adults,158728AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CAGE-AID Screening Questions for Adults,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Main Question Concept
CRAFFT Screening Interview for Adolescents,158728AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CRAFFT Screening Interview for Adolescents,alcohol-and-drug-abuse-screening-cage-aid-crafft.json,Main Question Concept
Exit Criteria,161555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exit Criteria,anc-discontinuation-form.json,Main Question Concept
Exit Criteria,160035AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Delivered,anc-discontinuation-form.json,Answer Option
Exit Criteria,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,False pregnancy,anc-discontinuation-form.json,Answer Option
Exit Criteria,48AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Miscarriage,anc-discontinuation-form.json,Answer Option
Exit Criteria,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transferred Out,anc-discontinuation-form.json,Answer Option
Exit Criteria,5240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Lost to follow up,anc-discontinuation-form.json,Answer Option
